WindowStart,WindowEnd,Event,Count,DepressionRate,NBERRate,Crash90,Win180
2014-01-01,2018-12-31,DEPRESSION_ALERT,41,0.0,0.0,78.04878048780488,92.6829268292683
2015-01-01,2019-12-31,SOLVENCY_DEATH,335,0.0,0.0,25.37313432835821,88.35820895522389
2015-01-01,2019-12-31,FLASH_MOVE,712,15.730337078651685,16.853932584269664,24.578651685393258,77.3876404494382
2015-01-01,2019-12-31,BUY_BTC_NOW,37,10.81081081081081,13.513513513513514,43.24324324324324,70.27027027027027
2015-01-01,2019-12-31,SUGAR_CRASH,132,21.96969696969697,22.727272727272727,41.66666666666667,85.60606060606061
2015-01-01,2019-12-31,BUY_WPM_NOW,4,0.0,0.0,25.0,100.0
2015-01-01,2019-12-31,EM_CURRENCY_STRESS,108,0.0,0.0,36.11111111111111,97.22222222222221
2015-01-01,2019-12-31,COMBO_CRISIS,6,0.0,0.0,0.0,100.0
2015-01-01,2019-12-31,BOND_FREEZE,38,0.0,0.0,31.57894736842105,60.526315789473685
2015-01-01,2019-12-31,TEMPORAL_CRISIS,119,0.0,0.0,58.82352941176471,78.99159663865547
2015-01-01,2019-12-31,LABOUR_SHOCK,12,33.33333333333333,33.33333333333333,33.33333333333333,100.0
2015-01-01,2019-12-31,DEPRESSION_WATCH,34,20.588235294117645,20.588235294117645,20.588235294117645,100.0
2015-01-01,2019-12-31,INTERBANK_STRESS,27,48.148148148148145,48.148148148148145,3.7037037037037033,81.48148148148148
2015-01-01,2019-12-31,DEPRESSION_ALERT,149,70.46979865771812,72.48322147651007,44.29530201342282,75.83892617449665
2016-01-01,2020-12-31,SOLVENCY_DEATH,344,2.0348837209302326,11.046511627906977,0.0,100.0
2016-01-01,2020-12-31,FLASH_MOVE,714,20.72829131652661,26.190476190476193,14.705882352941178,88.09523809523809
2016-01-01,2020-12-31,BUY_BTC_NOW,35,14.285714285714285,17.142857142857142,40.0,71.42857142857143
2016-01-01,2020-12-31,SUGAR_CRASH,133,26.31578947368421,27.06766917293233,42.10526315789473,89.47368421052632
2016-01-01,2020-12-31,COMBO_CRISIS,6,0.0,0.0,0.0,100.0
2016-01-01,2020-12-31,BUY_WPM_NOW,2,0.0,0.0,0.0,100.0
2016-01-01,2020-12-31,EM_CURRENCY_STRESS,92,0.0,0.0,29.347826086956523,96.73913043478261
2016-01-01,2020-12-31,BOND_FREEZE,38,0.0,0.0,31.57894736842105,60.526315789473685
2016-01-01,2020-12-31,TEMPORAL_CRISIS,119,0.0,0.0,58.82352941176471,78.99159663865547
2016-01-01,2020-12-31,LABOUR_SHOCK,34,11.76470588235294,76.47058823529412,11.76470588235294,100.0
2016-01-01,2020-12-31,DEPRESSION_WATCH,49,44.89795918367347,44.89795918367347,44.89795918367347,95.91836734693877
2016-01-01,2020-12-31,INTERBANK_STRESS,29,51.724137931034484,51.724137931034484,3.4482758620689653,82.75862068965517
2016-01-01,2020-12-31,DEPRESSION_ALERT,149,70.46979865771812,72.48322147651007,44.29530201342282,75.83892617449665
2017-01-01,2021-12-31,EM_CURRENCY_STRESS,102,0.0,0.0,56.86274509803921,56.86274509803921
2017-01-01,2021-12-31,FLASH_MOVE,745,19.86577181208054,25.100671140939596,18.926174496644297,79.73154362416108
2017-01-01,2021-12-31,TEMPORAL_CRISIS,103,0.0,0.0,67.96116504854369,75.72815533980582
2017-01-01,2021-12-31,SUGAR_CRASH,123,28.455284552845526,29.268292682926827,45.52845528455284,88.6178861788618
2017-01-01,2021-12-31,BUY_BTC_NOW,30,16.666666666666664,20.0,56.666666666666664,53.333333333333336
2017-01-01,2021-12-31,LABOUR_SHOCK,34,11.76470588235294,76.47058823529412,11.76470588235294,100.0
2017-01-01,2021-12-31,DEPRESSION_WATCH,49,44.89795918367347,44.89795918367347,44.89795918367347,95.91836734693877
2017-01-01,2021-12-31,BOND_FREEZE,48,0.0,0.0,25.0,68.75
2017-01-01,2021-12-31,INTERBANK_STRESS,29,51.724137931034484,51.724137931034484,3.4482758620689653,82.75862068965517
2017-01-01,2021-12-31,DEPRESSION_ALERT,149,70.46979865771812,72.48322147651007,44.29530201342282,75.83892617449665
2017-01-01,2021-12-31,BUY_WPM_NOW,1,0.0,0.0,0.0,100.0
2017-01-01,2021-12-31,SOLVENCY_DEATH,155,4.516129032258064,24.516129032258064,0.0,100.0
2018-01-01,2022-12-31,SUGAR_CRASH,67,52.23880597014925,53.73134328358209,79.1044776119403,79.1044776119403
2018-01-01,2022-12-31,FLASH_MOVE,740,20.0,25.270270270270267,29.864864864864867,70.27027027027027
2018-01-01,2022-12-31,BUY_BTC_NOW,39,12.82051282051282,15.384615384615385,58.97435897435898,56.41025641025641
2018-01-01,2022-12-31,BOND_FREEZE,90,0.0,0.0,44.44444444444444,54.44444444444444
2018-01-01,2022-12-31,INTERBANK_STRESS,29,51.724137931034484,51.724137931034484,3.4482758620689653,82.75862068965517
2018-01-01,2022-12-31,DEPRESSION_ALERT,149,70.46979865771812,72.48322147651007,44.29530201342282,75.83892617449665
2018-01-01,2022-12-31,EM_CURRENCY_STRESS,235,0.0,0.0,60.0,55.74468085106383
2018-01-01,2022-12-31,TEMPORAL_CRISIS,80,0.0,0.0,87.5,68.75
2018-01-01,2022-12-31,BUY_WPM_NOW,1,0.0,0.0,0.0,100.0
2018-01-01,2022-12-31,SOLVENCY_DEATH,190,3.684210526315789,20.0,2.631578947368421,99.47368421052632
2018-01-01,2022-12-31,LABOUR_SHOCK,26,15.384615384615385,100.0,15.384615384615385,100.0
2018-01-01,2022-12-31,DEPRESSION_WATCH,22,100.0,100.0,100.0,90.9090909090909
2018-01-01,2022-12-31,WAR_PROTOCOL,7,0.0,0.0,100.0,0.0
2019-01-01,2023-12-31,SOLVENCY_DEATH,188,3.723404255319149,20.212765957446805,2.6595744680851063,99.46808510638297
2019-01-01,2023-12-31,INTERBANK_STRESS,19,78.94736842105263,78.94736842105263,5.263157894736842,78.94736842105263
2019-01-01,2023-12-31,FLASH_MOVE,691,21.41823444283647,27.06222865412446,25.32561505065123,74.52966714905934
2019-01-01,2023-12-31,BUY_BTC_NOW,34,14.705882352941178,17.647058823529413,41.17647058823529,70.58823529411765
2019-01-01,2023-12-31,SUGAR_CRASH,50,70.0,72.0,54.0,86.0
2019-01-01,2023-12-31,DEPRESSION_ALERT,108,97.22222222222221,100.0,31.48148148148148,69.44444444444444
2019-01-01,2023-12-31,LABOUR_SHOCK,40,10.0,65.0,45.0,100.0
2019-01-01,2023-12-31,DEPRESSION_WATCH,22,100.0,100.0,100.0,90.9090909090909
2019-01-01,2023-12-31,BOND_FREEZE,82,0.0,0.0,34.146341463414636,68.29268292682927
2019-01-01,2023-12-31,EM_CURRENCY_STRESS,177,0.0,0.0,64.40677966101694,42.93785310734463
2019-01-01,2023-12-31,WAR_PROTOCOL,7,0.0,0.0,100.0,0.0
2019-01-01,2023-12-31,TEMPORAL_CRISIS,6,0.0,0.0,0.0,100.0
2020-01-01,2024-12-31,SUGAR_CRASH,41,14.634146341463413,14.634146341463413,17.073170731707318,97.5609756097561
2020-01-01,2024-12-31,FLASH_MOVE,660,5.454545454545454,10.151515151515152,26.515151515151516,77.72727272727272
2020-01-01,2024-12-31,DEPRESSION_WATCH,40,37.5,37.5,37.5,72.5
2020-01-01,2024-12-31,INTERBANK_STRESS,7,28.57142857142857,28.57142857142857,28.57142857142857,100.0
2020-01-01,2024-12-31,BUY_BTC_NOW,36,2.7777777777777777,2.7777777777777777,38.88888888888889,80.55555555555556
2020-01-01,2024-12-31,SOLVENCY_DEATH,185,3.783783783783784,20.54054054054054,2.7027027027027026,99.45945945945947
2020-01-01,2024-12-31,LABOUR_SHOCK,43,0.0,51.162790697674424,32.55813953488372,100.0
2020-01-01,2024-12-31,BOND_FREEZE,82,0.0,0.0,34.146341463414636,68.29268292682927
2020-01-01,2024-12-31,EM_CURRENCY_STRESS,206,0.0,0.0,68.93203883495146,50.970873786407765
2020-01-01,2024-12-31,WAR_PROTOCOL,7,0.0,0.0,100.0,0.0
2020-01-01,2024-12-31,TEMPORAL_CRISIS,6,0.0,0.0,0.0,100.0
2020-01-01,2024-12-31,BUY_WPM_NOW,1,0.0,0.0,0.0,100.0
2021-01-01,2025-12-31,FLASH_MOVE,504,0.0,0.0,31.746031746031743,71.62698412698413
2021-01-01,2025-12-31,BUY_BTC_NOW,33,0.0,0.0,42.42424242424242,78.78787878787878
2021-01-01,2025-12-31,BOND_FREEZE,85,0.0,0.0,34.11764705882353,69.41176470588235
2021-01-01,2025-12-31,EM_CURRENCY_STRESS,219,0.0,0.0,68.0365296803653,53.88127853881278
2021-01-01,2025-12-31,WAR_PROTOCOL,7,0.0,0.0,100.0,0.0
2021-01-01,2025-12-31,SOLVENCY_DEATH,38,0.0,0.0,13.157894736842104,97.36842105263158
2021-01-01,2025-12-31,LABOUR_SHOCK,21,0.0,0.0,66.66666666666666,100.0
2021-01-01,2025-12-31,SUGAR_CRASH,35,0.0,0.0,2.857142857142857,97.14285714285714
2021-01-01,2025-12-31,TEMPORAL_CRISIS,6,0.0,0.0,0.0,100.0
2021-01-01,2025-12-31,BUY_WPM_NOW,1,0.0,0.0,0.0,100.0
2021-01-01,2025-12-31,DEPRESSION_WATCH,25,0.0,0.0,0.0,64.0
2021-01-01,2025-12-31,INTERBANK_STRESS,5,0.0,0.0,40.0,100.0
